File,Line,Code
Evolve-main/tests/targeted_audit.py,200,"print(f""Total functions found: {results['total_functions']}"")"
Evolve-main/tests/targeted_audit.py,201,"print(f""Files with violations: {results['files_with_violations']}"")"
Evolve-main/tests/targeted_audit.py,202,"print(f""Total violations: {results['total_violations']}"")"
Evolve-main/tests/targeted_audit.py,203,print()
Evolve-main/tests/targeted_audit.py,206,"print(""Violations by type:"")"
Evolve-main/tests/targeted_audit.py,208,"print(f""  {violation_type}: {count}"")"
Evolve-main/tests/targeted_audit.py,209,print()
Evolve-main/tests/targeted_audit.py,212,"print(""Files with violations:"")"
Evolve-main/tests/targeted_audit.py,215,"print(f""  {file_result['filepath']}: {file_result['violation_count']} violations"")"
Evolve-main/tests/targeted_audit.py,217,"print(f""    - {violation['function']} (line {violation['line']}): {violation['message']}"")"
Evolve-main/tests/targeted_audit.py,219,"print(""✅ No return statement violations found!"")"
Evolve-main/tests/targeted_audit.py,221,"print(""=""*60)"
Evolve-main/tests/test_core_functionality.py,9,"print(""Testing basic imports..."")"
Evolve-main/tests/test_core_functionality.py,15,"print(""✅ Basic imports successful"")"
Evolve-main/tests/test_core_functionality.py,18,"print(f""❌ Basic imports failed: {e}"")"
Evolve-main/tests/test_core_functionality.py,23,"print(""Testing configuration loader..."")"
Evolve-main/tests/test_core_functionality.py,28,"print(""✅ Configuration loader successful"")"
Evolve-main/tests/test_core_functionality.py,31,"print(f""❌ Configuration loader failed: {e}"")"
Evolve-main/tests/test_core_functionality.py,36,"print(""Testing dashboard import..."")"
Evolve-main/tests/test_core_functionality.py,42,"print(""✅ Dashboard import successful"")"
Evolve-main/tests/test_core_functionality.py,45,"print(f""❌ Dashboard import failed: {e}"")"
Evolve-main/tests/test_core_functionality.py,50,"print(""🧪 Testing Core Functionality"")"
Evolve-main/tests/test_core_functionality.py,51,"print(""="" * 40)"
Evolve-main/tests/test_core_functionality.py,67,"print(f""❌ Test failed with exception: {e}"")"
Evolve-main/tests/test_core_functionality.py,69,"print(""\n📊 Summary:"")"
Evolve-main/tests/test_core_functionality.py,70,"print(f""Passed: {passed}/{total}"")"
Evolve-main/tests/test_core_functionality.py,71,"print(f""Success Rate: {passed/total*100:.1f}%"")"
Evolve-main/tests/test_core_functionality.py,74,"print(""\n🎉 All core tests passed!"")"
Evolve-main/tests/test_core_functionality.py,77,"print(""\n⚠️ Some tests failed."")"
Evolve-main/tests/test_fixes.py,22,"print(""Testing CapabilityRouter..."")"
Evolve-main/tests/test_fixes.py,46,"print(f""  {capability}: {'Available' if result else 'Not Available'}"")"
Evolve-main/tests/test_fixes.py,49,"print(f""  {capability}: Error - {e}"")"
Evolve-main/tests/test_fixes.py,53,"print(f""  System Health: {health.get('status', 'unknown')}"")"
Evolve-main/tests/test_fixes.py,58,"print(f""  CapabilityRouter test failed: {e}"")"
Evolve-main/tests/test_fixes.py,63,"print(""Testing DataFeed..."")"
Evolve-main/tests/test_fixes.py,71,"print(f""  Current Provider: {status.get('current_provider', 'unknown')}"")"
Evolve-main/tests/test_fixes.py,75,"print(f""  System Health: {health.get('status', 'unknown')}"")"
Evolve-main/tests/test_fixes.py,76,"print(f""  Available Providers: {health.get('available_providers', 0)}"")"
Evolve-main/tests/test_fixes.py,81,"print(f""  DataFeed test failed: {e}"")"
Evolve-main/tests/test_fixes.py,86,"print(""Testing RLTrader..."")"
Evolve-main/tests/test_fixes.py,96,"print(f""  Model Available: {status.get('model_available', False)}"")"
Evolve-main/tests/test_fixes.py,97,"print(f""  Gymnasium Available: {status.get('gymnasium_available', False)}"")"
Evolve-main/tests/test_fixes.py,98,"print(f""  Stable-baselines3 Available: {status.get('stable_baselines3_available', False)}"")"
Evolve-main/tests/test_fixes.py,102,"print(f""  System Health: {health.get('overall_status', 'unknown')}"")"
Evolve-main/tests/test_fixes.py,107,"print(f""  RLTrader test failed: {e}"")"
Evolve-main/tests/test_fixes.py,112,"print(""Testing AgentHub..."")"
Evolve-main/tests/test_fixes.py,120,"print(f""  System Health: {health.get('status', 'unknown')}"")"
Evolve-main/tests/test_fixes.py,124,"print(f""  Available Agents: {len(status.get('available_agents', []))}"")"
Evolve-main/tests/test_fixes.py,129,"print(f""  AgentHub test failed: {e}"")"
Evolve-main/tests/test_fixes.py,135,"print(""Side effect: printing to console"")"
Evolve-main/tests/test_fixes.py,741,"print(""="" * 60)"
Evolve-main/tests/test_fixes.py,742,"print(""EVOLVE TRADING SYSTEM - FIX VERIFICATION"")"
Evolve-main/tests/test_fixes.py,743,"print(""="" * 60)"
Evolve-main/tests/test_fixes.py,820,"print(f""\n{test_name}:"")"
Evolve-main/tests/test_fixes.py,826,"print(f""  PASSED"")"
Evolve-main/tests/test_fixes.py,828,"print(f""  FAILED"")"
Evolve-main/tests/test_fixes.py,831,"print(f""  ERROR: {e}"")"
Evolve-main/tests/test_fixes.py,833,"print(""\n"" + ""="" * 60)"
Evolve-main/tests/test_fixes.py,834,"print(""TEST RESULTS SUMMARY"")"
Evolve-main/tests/test_fixes.py,835,"print(""="" * 60)"
Evolve-main/tests/test_fixes.py,836,"print(f""Total Tests: {total}"")"
Evolve-main/tests/test_fixes.py,837,"print(f""Passed: {passed}"")"
Evolve-main/tests/test_fixes.py,838,"print(f""Failed: {total - passed}"")"
Evolve-main/tests/test_fixes.py,839,"print(f""Success Rate: {(passed/total)*100:.1f}%"")"
Evolve-main/tests/test_fixes.py,842,"print(""STATUS: ALL FIXES VERIFIED SUCCESSFULLY"")"
Evolve-main/tests/test_fixes.py,844,"print(""STATUS: SOME ISSUES REMAIN"")"
Evolve-main/tests/test_fixes.py,864,"print(f""\nResults saved to: {results_file}"")"
Evolve-main/tests/test_fixes.py,867,"print(f""\nCould not save results: {e}"")"
Evolve-main/tests/test_full_pipeline.py,36,"print(""🔍 Testing Data Provider..."")"
Evolve-main/tests/test_full_pipeline.py,47,"print(f""✅ Historical data retrieved: {len(data)} records"")"
Evolve-main/tests/test_full_pipeline.py,48,"print(f""   Columns: {list(data.columns)}"")"
Evolve-main/tests/test_full_pipeline.py,49,"print(f""   Date range: {data.index[0]} to {data.index[-1]}"")"
Evolve-main/tests/test_full_pipeline.py,51,"print(""❌ Failed to retrieve historical data"")"
Evolve-main/tests/test_full_pipeline.py,57,"print(f""✅ Live price retrieved: ${price:.2f}"")"
Evolve-main/tests/test_full_pipeline.py,59,"print(""❌ Failed to retrieve live price"")"
Evolve-main/tests/test_full_pipeline.py,65,"print(""\n🔮 Testing Forecast Router..."")"
Evolve-main/tests/test_full_pipeline.py,92,"print(f""✅ {model.upper()} forecast generated"")"
Evolve-main/tests/test_full_pipeline.py,93,"print(f""   Confidence: {result.get('confidence', 0):.2%}"")"
Evolve-main/tests/test_full_pipeline.py,94,"print(f""   Warnings: {len(result.get('warnings', []))}"")"
Evolve-main/tests/test_full_pipeline.py,96,"print(f""❌ {model.upper()} forecast failed"")"
Evolve-main/tests/test_full_pipeline.py,99,"print(f""❌ {model.upper()} forecast error: {e}"")"
Evolve-main/tests/test_full_pipeline.py,105,"print(""\n📊 Testing Backtest Engine..."")"
Evolve-main/tests/test_full_pipeline.py,138,"print(f""✅ {strategy} backtest completed"")"
Evolve-main/tests/test_full_pipeline.py,139,"print(f""   Sharpe: {metrics.get('sharpe_ratio', 0):.2f}"")"
Evolve-main/tests/test_full_pipeline.py,140,"print(f""   Return: {metrics.get('total_return', 0):.2%}"")"
Evolve-main/tests/test_full_pipeline.py,141,"print(f""   Max DD: {metrics.get('max_drawdown', 0):.2%}"")"
Evolve-main/tests/test_full_pipeline.py,142,"print(f""   Win Rate: {metrics.get('win_rate', 0):.2%}"")"
Evolve-main/tests/test_full_pipeline.py,144,"print(f""❌ {strategy} backtest failed - no metrics"")"
Evolve-main/tests/test_full_pipeline.py,147,"print(f""❌ {strategy} backtest error: {e}"")"
Evolve-main/tests/test_full_pipeline.py,152,"print(f""❌ Backtest engine error: {e}"")"
Evolve-main/tests/test_full_pipeline.py,157,"print(""\n💼 Testing Trade Executor..."")"
Evolve-main/tests/test_full_pipeline.py,166,"print(f""✅ Slippage calculation: {slippage:.4f}"")"
Evolve-main/tests/test_full_pipeline.py,170,"print(f""✅ Market impact calculation: {impact:.4f}"")"
Evolve-main/tests/test_full_pipeline.py,174,"print(f""✅ Commission calculation: ${commission:.2f}"")"
Evolve-main/tests/test_full_pipeline.py,186,"print(""✅ Trade simulation successful"")"
Evolve-main/tests/test_full_pipeline.py,187,"print(f""   Execution price: ${result.execution_price:.2f}"")"
Evolve-main/tests/test_full_pipeline.py,188,"print(f""   Total cost: ${result.total_cost:.2f}"")"
Evolve-main/tests/test_full_pipeline.py,189,"print(f""   Slippage: {result.slippage:.4f}"")"
Evolve-main/tests/test_full_pipeline.py,190,"print(f""   Commission: ${result.commission:.2f}"")"
Evolve-main/tests/test_full_pipeline.py,192,"print(f""❌ Trade simulation failed: {result.error_message}"")"
Evolve-main/tests/test_full_pipeline.py,195,"print(f""❌ Trade execution error: {e}"")"
Evolve-main/tests/test_full_pipeline.py,201,"print(""\n⚙️ Testing Self-Tuning Optimizer..."")"
Evolve-main/tests/test_full_pipeline.py,226,"print(""✅ Performance recorded"")"
Evolve-main/tests/test_full_pipeline.py,236,"print(""✅ Optimization completed"")"
Evolve-main/tests/test_full_pipeline.py,237,"print(f""   Confidence: {optimization_result.confidence:.2%}"")"
Evolve-main/tests/test_full_pipeline.py,238,"print(f""   Improvements: {optimization_result.improvement}"")"
Evolve-main/tests/test_full_pipeline.py,240,"print(""ℹ️ No optimization needed"")"
Evolve-main/tests/test_full_pipeline.py,244,"print(f""✅ Optimization summary: {summary['total_optimizations']} total optimizations"")"
Evolve-main/tests/test_full_pipeline.py,250,"print(""\n🤖 Testing Enhanced Prompt Agent..."")"
Evolve-main/tests/test_full_pipeline.py,264,"print(f""\n📝 Testing prompt: '{prompt}'"")"
Evolve-main/tests/test_full_pipeline.py,270,"print(f""✅ Prompt processed successfully"")"
Evolve-main/tests/test_full_pipeline.py,271,"print(f""   Message: {response.message[:100]}..."")"
Evolve-main/tests/test_full_pipeline.py,272,"print(f""   Recommendations: {len(response.recommendations)}"")"
Evolve-main/tests/test_full_pipeline.py,273,"print(f""   Next actions: {len(response.next_actions)}"")"
Evolve-main/tests/test_full_pipeline.py,275,"print(f""❌ Prompt processing failed: {response.message}"")"
Evolve-main/tests/test_full_pipeline.py,278,"print(f""❌ Prompt processing error: {e}"")"
Evolve-main/tests/test_full_pipeline.py,284,"print(""\n📊 Testing System Metrics Panel..."")"
Evolve-main/tests/test_full_pipeline.py,302,"print(""✅ System metrics panel function available"")"
Evolve-main/tests/test_full_pipeline.py,303,"print(f""   Test metrics: {test_metrics}"")"
Evolve-main/tests/test_full_pipeline.py,316,"print(f""   Calculated health score: {health_score}/100"")"
Evolve-main/tests/test_full_pipeline.py,319,"print(f""❌ System metrics error: {e}"")"
Evolve-main/tests/test_full_pipeline.py,325,"print(""🚀 Starting Comprehensive Trading Pipeline Test"")"
Evolve-main/tests/test_full_pipeline.py,326,"print(""="" * 60)"
Evolve-main/tests/test_full_pipeline.py,340,"print(""\n"" + ""="" * 60)"
Evolve-main/tests/test_full_pipeline.py,341,"print(""📋 TEST SUMMARY"")"
Evolve-main/tests/test_full_pipeline.py,342,"print(""="" * 60)"
Evolve-main/tests/test_full_pipeline.py,349,"print(f""{component:20} {status}"")"
Evolve-main/tests/test_full_pipeline.py,353,"print(f""\nOverall: {passed}/{total} components passed"")"
Evolve-main/tests/test_full_pipeline.py,356,"print(""🎉 All tests passed! Trading pipeline is ready."")"
Evolve-main/tests/test_full_pipeline.py,358,"print(""⚠️ Some tests failed. Please review the issues above."")"
Evolve-main/tests/test_imports.py,13,"print(f""✅ {module_name} imported successfully"")"
Evolve-main/tests/test_imports.py,16,"print(f""❌ {module_name} failed to import: {e}"")"
Evolve-main/tests/test_imports.py,22,"print(""Testing critical imports..."")"
Evolve-main/tests/test_imports.py,23,"print(""="" * 50)"
Evolve-main/tests/test_imports.py,41,print()
Evolve-main/tests/test_imports.py,43,"print(""="" * 50)"
Evolve-main/tests/test_imports.py,44,"print(f""Results: {success_count}/{total_count} modules imported successfully"")"
Evolve-main/tests/test_imports.py,47,"print(""🎉 All imports successful! The app should work now."")"
Evolve-main/tests/test_imports.py,49,"print(""⚠️  Some imports failed. Check the errors above."")"
Evolve-main/tests/test_institutional_upgrade.py,710,except:
Evolve-main/tests/test_institutional_upgrade.py,839,"print(""🚀 Evolve Trading System - Institutional-Level Upgrade Test"")"
Evolve-main/tests/test_institutional_upgrade.py,840,"print(""=""*80)"
Evolve-main/tests/test_return_statements.py,17,"print(""🔊 Testing Voice Prompt Agent..."")"
Evolve-main/tests/test_return_statements.py,27,"print(""  ✅ _extract_additional_parameters returns structured output"")"
Evolve-main/tests/test_return_statements.py,32,"print(""  ✅ _update_voice_history returns structured output"")"
Evolve-main/tests/test_return_statements.py,37,"print(""  ✅ clear_voice_history returns structured output"")"
Evolve-main/tests/test_return_statements.py,46,"print(""📊 Testing System Status..."")"
Evolve-main/tests/test_return_statements.py,56,"print(""  ✅ save_status_report returns structured output"")"
Evolve-main/tests/test_return_statements.py,61,"print(""  ✅ print_status returns structured output"")"
Evolve-main/tests/test_return_statements.py,70,"print(""🔗 Testing Unified Interface..."")"
Evolve-main/tests/test_return_statements.py,80,"print(""  ✅ _initialize_components returns structured output"")"
Evolve-main/tests/test_return_statements.py,85,"print(""  ✅ _initialize_fallback_components returns structured output"")"
Evolve-main/tests/test_return_statements.py,90,"print(""  ✅ _setup_logging returns structured output"")"
Evolve-main/tests/test_return_statements.py,99,"print(""🤖 Testing RL Trader..."")"
Evolve-main/tests/test_return_statements.py,120,"print(""  ✅ _update_portfolio_value returns structured output"")"
Evolve-main/tests/test_return_statements.py,129,"print(""🏃 Testing Runner..."")"
Evolve-main/tests/test_return_statements.py,137,"print(""  ✅ display_system_status returns structured output"")"
Evolve-main/tests/test_return_statements.py,146,"print(""⚙️ Testing Config Loader..."")"
Evolve-main/tests/test_return_statements.py,155,"print(""  ✅ __init__ sets status attribute"")"
Evolve-main/tests/test_return_statements.py,164,"print(""🎮 Testing Demo Interface..."")"
Evolve-main/tests/test_return_statements.py,172,"print(""  ✅ demo_unified_interface returns structured output"")"
Evolve-main/tests/test_return_statements.py,177,"print(""  ✅ show_usage_examples returns structured output"")"
Evolve-main/tests/test_return_statements.py,182,"print(""  ✅ main returns structured output"")"
Evolve-main/tests/test_return_statements.py,191,"print(""🧪 COMPREHENSIVE RETURN STATEMENT TEST"")"
Evolve-main/tests/test_return_statements.py,192,"print(""="" * 60)"
Evolve-main/tests/test_return_statements.py,222,"print(""\n"" + ""="" * 60)"
Evolve-main/tests/test_return_statements.py,223,"print(""📊 TEST RESULTS SUMMARY"")"
Evolve-main/tests/test_return_statements.py,224,"print(""="" * 60)"
Evolve-main/tests/test_return_statements.py,225,"print(f""✅ Passed: {passed}"")"
Evolve-main/tests/test_return_statements.py,226,"print(f""❌ Failed: {failed}"")"
Evolve-main/tests/test_return_statements.py,227,"print(f""📈 Success Rate: {(passed/(passed+failed)*100):.1f}%"")"
Evolve-main/tests/test_return_statements.py,230,"print(""\n🎉 ALL TESTS PASSED! Return statement compliance: 100%"")"
Evolve-main/tests/test_return_statements.py,233,"print(f""\n⚠️ {failed} tests failed. Check individual results below."")"
Evolve-main/tests/test_return_statements.py,236,"print(f""  ❌ {result['status']}: {result.get('error', 'Unknown error')}"")"
Evolve-main/tests/test_return_statements.py,242,"print(f""\nFinal result: {result['status']}"")"
Evolve-main/tests/test_rl.py,6,"print(""✅ RL module imported successfully!"")"
Evolve-main/tests/test_rl.py,8,"print(f""❌ RL module import failed: {e}"")"
Evolve-main/tests/test_rl.py,12,"print(""✅ TFT model imported successfully!"")"
Evolve-main/tests/test_rl.py,14,"print(f""❌ TFT model import failed: {e}"")"
Evolve-main/tests/test_rl.py,18,"print(""✅ Causal model imported successfully!"")"
Evolve-main/tests/test_rl.py,20,"print(f""❌ Causal model import failed: {e}"")"
Evolve-main/tests/test_rl.py,22,"print(""Test completed!"")"
Evolve-main/tests/test_system_status.py,270,"print(""\nDETAILED RESULTS:"")"
Evolve-main/tests/test_system_status.py,271,"print(""=""*60)"
Evolve-main/tests/test_system_status.py,273,print(detail)
Evolve-main/tests/test_system_status.py,275,"print(f""\nSUMMARY:"")"
Evolve-main/tests/test_system_status.py,276,"print(f""Success Rate: {results['success_rate']:.1f}%"")"
Evolve-main/tests/test_system_status.py,277,"print(f""Total: {results['total']} | Success: {results['success']} | Failures: {results['failure']} | Warnings: {results['warning']}"")"
Evolve-main/tests/test_system_status.py,289,"print(f""\nSYSTEM STATUS: {status}"")"
Evolve-main/tests/test_system_upgrade.py,325,"print(""🚀 Evolve Trading System - Upgrade Test Suite"")"
Evolve-main/tests/test_system_upgrade.py,326,"print(""="" * 50)"
Evolve-main/tests/test_system_upgrade.py,335,"print(""\n"" + ""="" * 50)"
Evolve-main/tests/test_system_upgrade.py,336,"print(""📊 TEST RESULTS SUMMARY"")"
Evolve-main/tests/test_system_upgrade.py,337,"print(""="" * 50)"
Evolve-main/tests/test_system_upgrade.py,340,"print(f""Total Tests: {summary['total_tests']}"")"
Evolve-main/tests/test_system_upgrade.py,341,"print(f""Passed: {summary['passed_tests']}"")"
Evolve-main/tests/test_system_upgrade.py,342,"print(f""Failed: {summary['failed_tests']}"")"
Evolve-main/tests/test_system_upgrade.py,343,"print(f""Success Rate: {summary['success_rate']:.1f}%"")"
Evolve-main/tests/test_system_upgrade.py,344,"print(f""Upgrade Status: {report['upgrade_status']}"")"
Evolve-main/tests/test_system_upgrade.py,348,"print(""\n❌ FAILED TESTS:"")"
Evolve-main/tests/test_system_upgrade.py,351,"print(f""  - {test_name}: {result['error']}"")"
Evolve-main/tests/test_system_upgrade.py,355,"print(f""\n✅ PASSED TESTS: {summary['passed_tests']}"")"
Evolve-main/tests/test_system_upgrade.py,357,"print(""\n"" + ""="" * 50)"
Evolve-main/tests/test_system_upgrade.py,360,"print(""🎉 SYSTEM UPGRADE COMPLETED SUCCESSFULLY!"")"
Evolve-main/tests/test_system_upgrade.py,361,"print(""All components now return proper results and have fallback logic."")"
Evolve-main/tests/test_system_upgrade.py,363,"print(""⚠️ SYSTEM UPGRADE PARTIALLY COMPLETED"")"
Evolve-main/tests/test_system_upgrade.py,364,"print(""Some components may need additional attention."")"
Evolve-main/tests/test_unified_interface.py,17,"print(""🧪 Testing Unified Interface"")"
Evolve-main/tests/test_unified_interface.py,18,"print(""="" * 50)"
Evolve-main/tests/test_unified_interface.py,23,"print(""✅ Successfully imported UnifiedInterface"")"
Evolve-main/tests/test_unified_interface.py,27,"print(""✅ Successfully initialized interface"")"
Evolve-main/tests/test_unified_interface.py,30,"print(""\n📋 Testing help command..."")"
Evolve-main/tests/test_unified_interface.py,33,"print(""✅ Help command works"")"
Evolve-main/tests/test_unified_interface.py,35,"print(f""❌ Help command failed: {result.get('error')}"")"
Evolve-main/tests/test_unified_interface.py,38,"print(""\n📈 Testing forecast command..."")"
Evolve-main/tests/test_unified_interface.py,41,"print(""✅ Forecast command works"")"
Evolve-main/tests/test_unified_interface.py,43,"print(f""❌ Forecast command failed: {result.get('error')}"")"
Evolve-main/tests/test_unified_interface.py,46,"print(""\n🎯 Testing strategy command..."")"
Evolve-main/tests/test_unified_interface.py,49,"print(""✅ Strategy command works"")"
Evolve-main/tests/test_unified_interface.py,51,"print(f""❌ Strategy command failed: {result.get('error')}"")"
Evolve-main/tests/test_unified_interface.py,54,"print(""\n🤖 Testing agent command..."")"
Evolve-main/tests/test_unified_interface.py,57,"print(""✅ Agent command works"")"
Evolve-main/tests/test_unified_interface.py,59,"print(f""❌ Agent command failed: {result.get('error')}"")"
Evolve-main/tests/test_unified_interface.py,62,"print(""\n⚙️ Testing status command..."")"
Evolve-main/tests/test_unified_interface.py,65,"print(""✅ Status command works"")"
Evolve-main/tests/test_unified_interface.py,67,"print(f""❌ Status command failed: {result.get('error')}"")"
Evolve-main/tests/test_unified_interface.py,69,"print(""\n🎉 All tests completed!"")"
Evolve-main/tests/test_unified_interface.py,72,"print(f""❌ Import error: {e}"")"
Evolve-main/tests/test_unified_interface.py,73,"print(""Make sure unified_interface.py is in the current directory"")"
Evolve-main/tests/test_unified_interface.py,75,"print(f""❌ Unexpected error: {e}"")"
Evolve-main/tests/test_unified_interface.py,79,"print(""\n🌐 Testing Streamlit import..."")"
Evolve-main/tests/test_unified_interface.py,82,"print(""✅ Streamlit is available"")"
Evolve-main/tests/test_unified_interface.py,86,"print(""✅ Streamlit UI functions are available"")"
Evolve-main/tests/test_unified_interface.py,89,"print(""❌ Streamlit not available - install with: pip install streamlit"")"
Evolve-main/tests/test_unified_interface.py,91,"print(f""❌ Streamlit test error: {e}"")"
Evolve-main/tests/test_unified_interface.py,98,"print(""\n📋 Test Summary:"")"
Evolve-main/tests/test_unified_interface.py,99,"print(""If all tests passed, you can:"")"
Evolve-main/tests/test_unified_interface.py,100,"print(""1. Use command line: python unified_interface.py --terminal"")"
Evolve-main/tests/test_unified_interface.py,101,"print(""2. Use Streamlit: streamlit run app.py"")"
Evolve-main/tests/test_unified_interface.py,102,"print(""3. Execute commands: python unified_interface.py --command 'help'"")"
Evolve-main/tests/unit/test_tcn_model.py,197,model.eval()
Evolve-main/tools/encoding_utils.py,168,"print(""\nNon-UTF-8 files found:"")"
Evolve-main/tools/encoding_utils.py,170,"print(f""- {file_path} ({encoding})"")"
Evolve-main/trading/demo_live_market_runner.py,21,"print(f""\n🛑 Received signal {signum}, shutting down..."")"
Evolve-main/trading/demo_live_market_runner.py,31,"print(""🚀 Live Market Runner Demo"")"
Evolve-main/trading/demo_live_market_runner.py,32,"print(""="" * 60)"
Evolve-main/trading/demo_live_market_runner.py,50,"print(f""✅ LiveMarketRunner created"")"
Evolve-main/trading/demo_live_market_runner.py,51,"print(f""📊 Symbols: {config['symbols']}"")"
Evolve-main/trading/demo_live_market_runner.py,52,"print(f""🔄 Update interval: 30 seconds"")"
Evolve-main/trading/demo_live_market_runner.py,53,"print(f""⏰ Trigger check interval: 10 seconds"")"
Evolve-main/trading/demo_live_market_runner.py,56,"print(f""\n🔄 Starting LiveMarketRunner..."")"
Evolve-main/trading/demo_live_market_runner.py,59,"print(f""✅ LiveMarketRunner started successfully!"")"
Evolve-main/trading/demo_live_market_runner.py,60,"print(f""   Press Ctrl+C to stop"")"
Evolve-main/trading/demo_live_market_runner.py,61,"print(f""   Logs: trading/live/logs/live_market_runner.log"")"
Evolve-main/trading/demo_live_market_runner.py,69,"print(f""\n📊 Current State ({state['timestamp']}):"")"
Evolve-main/trading/demo_live_market_runner.py,70,"print(f""   Running: {state['running']}"")"
Evolve-main/trading/demo_live_market_runner.py,71,"print(f""   Forecast count: {state['forecast_count']}"")"
Evolve-main/trading/demo_live_market_runner.py,74,"print(f""\n💰 Symbol Data:"")"
Evolve-main/trading/demo_live_market_runner.py,76,"print(f""   {symbol}: ${data['price']:.2f} """
Evolve-main/trading/demo_live_market_runner.py,82,"print(f""\n📈 Forecast Accuracy:"")"
Evolve-main/trading/demo_live_market_runner.py,83,"print(f""   Total forecasts: {accuracy['total_forecasts']}"")"
Evolve-main/trading/demo_live_market_runner.py,84,"print(f""   Completed: {accuracy['completed_forecasts']}"")"
Evolve-main/trading/demo_live_market_runner.py,85,"print(f""   Average accuracy: {accuracy['avg_accuracy']:.2%}"")"
Evolve-main/trading/demo_live_market_runner.py,91,"print(f""\n🛑 Shutting down..."")"
Evolve-main/trading/demo_live_market_runner.py,94,"print(f""✅ LiveMarketRunner stopped"")"
Evolve-main/trading/demo_live_market_runner.py,98,"print(f""\n📊 Forecast Tracking Demo"")"
Evolve-main/trading/demo_live_market_runner.py,99,"print(""="" * 40)"
Evolve-main/trading/demo_live_market_runner.py,129,"print(f""✅ Added {len(sample_forecasts)} sample forecasts"")"
Evolve-main/trading/demo_live_market_runner.py,133,"print(f""📈 Forecast Statistics:"")"
Evolve-main/trading/demo_live_market_runner.py,134,"print(f""   Total forecasts: {accuracy['total_forecasts']}"")"
Evolve-main/trading/demo_live_market_runner.py,135,"print(f""   Completed: {accuracy['completed_forecasts']}"")"
Evolve-main/trading/demo_live_market_runner.py,136,"print(f""   Average accuracy: {accuracy['avg_accuracy']:.2%}"")"
Evolve-main/trading/demo_live_market_runner.py,140,"print(f""\n🍎 AAPL Forecasts:"")"
Evolve-main/trading/demo_live_market_runner.py,141,"print(f""   Total: {aapl_accuracy['total_forecasts']}"")"
Evolve-main/trading/demo_live_market_runner.py,142,"print(f""   Completed: {aapl_accuracy['completed_forecasts']}"")"
Evolve-main/trading/demo_live_market_runner.py,143,"print(f""   Average accuracy: {aapl_accuracy['avg_accuracy']:.2%}"")"
Evolve-main/trading/demo_live_market_runner.py,147,"print(f""\n🤖 Agent Triggering Demo"")"
Evolve-main/trading/demo_live_market_runner.py,148,"print(""="" * 40)"
Evolve-main/trading/demo_live_market_runner.py,154,"print(f""📋 Trigger Configurations:"")"
Evolve-main/trading/demo_live_market_runner.py,156,"print(f""   {agent_name}:"")"
Evolve-main/trading/demo_live_market_runner.py,157,"print(f""     Type: {config.trigger_type.value}"")"
Evolve-main/trading/demo_live_market_runner.py,158,"print(f""     Enabled: {config.enabled}"")"
Evolve-main/trading/demo_live_market_runner.py,160,"print(f""     Interval: {config.interval_seconds} seconds"")"
Evolve-main/trading/demo_live_market_runner.py,162,"print(f""     Threshold: {config.price_move_threshold:.1%}"")"
Evolve-main/trading/demo_live_market_runner.py,165,"print(f""\n🔍 Testing Trigger Conditions:"")"
Evolve-main/trading/demo_live_market_runner.py,181,"print(f""   Time-based trigger: {should_trigger}"")"
Evolve-main/trading/demo_live_market_runner.py,202,"print(f""   Price move trigger: {should_trigger}"")"
Evolve-main/trading/demo_live_market_runner.py,206,"print(""🎯 Live Market Runner Demo Suite"")"
Evolve-main/trading/demo_live_market_runner.py,207,"print(""="" * 60)"
Evolve-main/trading/demo_live_market_runner.py,216,"print(f""\n✅ Demo completed!"")"
Evolve-main/trading/demo_live_market_runner.py,217,"print(f""📋 Demo Summary:"")"
Evolve-main/trading/demo_live_market_runner.py,218,"print(f""   ✅ Forecast tracking functionality demonstrated"")"
Evolve-main/trading/demo_live_market_runner.py,219,"print(f""   ✅ Agent triggering logic tested"")"
Evolve-main/trading/demo_live_market_runner.py,220,"print(f""   ✅ Live data streaming ready for use"")"
Evolve-main/trading/demo_live_market_runner.py,221,"print(f""   🔮 Ready for live market execution"")"
Evolve-main/trading/launch_live_market_runner.py,73,"print(""🚀 Launching Live Market Runner"")"
Evolve-main/trading/launch_live_market_runner.py,74,"print(""="" * 50)"
Evolve-main/trading/launch_live_market_runner.py,86,"print(f""✅ Live Market Runner created"")"
Evolve-main/trading/launch_live_market_runner.py,87,"print(f""📊 Symbols: {config['symbols']}"")"
Evolve-main/trading/launch_live_market_runner.py,88,"print(f""🤖 Agents: {list(config['triggers'].keys())}"")"
Evolve-main/trading/launch_live_market_runner.py,92,"print(f""\n🛑 Received signal {signum}, shutting down..."")"
Evolve-main/trading/launch_live_market_runner.py,100,"print(f""\n🔄 Starting Live Market Runner..."")"
Evolve-main/trading/launch_live_market_runner.py,103,"print(f""✅ Live Market Runner is running!"")"
Evolve-main/trading/launch_live_market_runner.py,104,"print(f""   Press Ctrl+C to stop"")"
Evolve-main/trading/launch_live_market_runner.py,105,"print(f""   Logs: trading/live/logs/"")"
Evolve-main/trading/launch_live_market_runner.py,106,"print(f""   Forecasts: trading/live/forecast_results.json"")"
Evolve-main/trading/launch_live_market_runner.py,113,"print(f""\n🛑 Shutting down..."")"
Evolve-main/trading/launch_live_market_runner.py,116,"print(f""✅ Live Market Runner stopped"")"
